ID,Name,ISO639P3code,Level,Parent_ID
mban1264,Mbangala,mxg,language,phee1234
mban1268,Mbangwe,zmn,language,nucl1803
mbar1253,Rimanggudhinma,zmv,language,lama1273
mbar1254,Mbara-Yanga,mvl,language,pama1251
mbar1260,Mbara (Chad),mpk,language,musg1256
mbat1247,Mbato,gwa,language,poto1250
mbat1248,Mbati,mdn,language,bwam1249
mbay1241,Mbay,myb,language,sido1234
mbed1242,Mbedam,xmd,language,bium1274
mbee1249,Mbe,mfo,language,ekoi1237
mbee1250,Mbe',mtk,language,nkam1238
mbel1240,Mbelime,mql,language,dita1239
mbem1251,Mbembe-Legbo,,family,east2400
mber1257,Mbere-Mbamba,mdt,language,omba1243
mber1262,Mbere (B.60),,family,nort3377
mbes1238,Mbesa,zms,language,kele1261
mbes1239,Mbessa,emz,language,komk1239
mbey1234,Mbeya,,family,mboz1235
mboc1235,Mbo (Cameroon),mbo,language,mane1268
mbod1237,Mbodomo-Bofi,,family,gbay1280
mbod1238,Mbo (Democratic Republic of Congo),zmw,language,ndak1244
mboi1246,Mboi,moi,language,bena1258
mbok1243,Mboko,mdu,language,koyo1244
mbol1247,Mbole,mdq,language,kele1263
mbon1252,Mbonga,xmb,language,jara1262
mbon1253,Mbongno,bgu,language,mbon1254
mbon1254,Mbongno-Mvano,,family,mamb1311
mbos1242,Mbosi,mdw,language,koyo1245
mbow1246,Mbowe,mxo,language,east2747
mboz1234,Mbozi-Malawi Nyika,,family,cent2285
mboz1235,Mbozi,,family,corr1234
mbre1244,Mbre,mka,language,unun9902
mbug1240,Mbugu,mhd,language,pare1277
mbug1242,Mbugwe,mgz,language,mbug1243
mbug1243,Mbugwe-Langi,,family,east2731
mbuk1240,Mbukushu,mhw,language,mash1271
mbuk1243,Mbuko,mqb,language,hurz1242
mbul1258,Mbulungish,mbv,language,nalu1241
mbul1260,Mbula-Bwazza,mbu,language,numa1256
mbul1262,Mbule,mlb,language,mbur1240
mbul1263,Mbula,mna,language,viti1243
mbum1254,Mbum,mdd,language,mbum1257
mbum1257,Mbumic,,family,came1255
mbun1247,Mbundu (H.20),,family,nort3257
mbun1248,Mbunga,mgy,language,rufi1236
mbun1249,Mbunda,mck,language,mbwe1239
mbur1239,Mburku,bbt,language,west2712
mbur1240,Mbure-Yambassa,,family,bati1255
mbuu1238,Ajumbu,muc,language,yemn1234
mbwe1238,Mbwela,mfu,language,mbwe1239
mbwe1239,Mbwela-Mbunda,,family,ngan1306
mbya1239,Mbyá Guaraní,gun,language,tupi1282
meax1236,Meax,,family,east1459
mede1237,Medebur,mjm,language,mana1294
medi1245,Media Lengua,mue,language,span1267
medn1235,Mednyj Aleut,mud,language,aleu1261
medu1238,Medumba,byv,language,east2862
meen1242,Me'en,mym,language,past1248
mefe1242,Mefele,mfj,language,mata1311
mega1243,Bangladesh Lyngam,mef,language,lyng1240
megl1237,Megleno Romanian,ruq,language,east2865
mehe1243,Mehek,nux,language,mehe1244
mehe1244,Mehek-Pahi,,family,sepi1256
mehi1240,Mehináku,mmh,language,waur1245
mehr1241,Mehri,gdq,language,west2859
meke1243,Mekeo,mek,language,nucl1506
mekk1240,Mek,,family,nucl1709
mekm1240,Mekmek,mvk,language,yuat1252
mekw1241,Mekwei,msf,language,oute1261
mela1255,Melanau,,family,sara1342
mela1257,Mel,,family,atla1278
mele1250,Mele-Fila,mxe,language,mele1252
mele1252,Mele-Futuna,,family,vanu1245
melo1242,Melo,mfx,language,cent2046
melp1238,Melpa,med,language,melp1239
melp1239,Melpa-Tembagla,,family,hage1248
memb1239,Membi-Mangbutu-Efe,,family,cent2225
memo1238,Memoni,mby,language,sind1279
mend1261,Mendankwe-Nkwen,mfd,language,mank1258
mend1263,Mende-Loma,,family,sout2842
mend1264,Mende-Bandi,,family,mend1263
mend1265,Mende-Loko,,family,mend1264
mend1266,Mende (Sierra Leone),men,language,mend1265
mend1267,Mendalam Kayan,xkd,language,kaya1333
mend1268,Mende (Papua New Guinea),sim,language,kwan1286
meng1264,Mengaka,xmg,language,west2958
meng1266,Mengenic,,family,viti1243
meng1267,Mengen,mee,language,mamu1256
menk1238,Menka,mea,language,menk1239
menk1239,Menka-Atong,,family,sout3181
meno1252,Menominee,mez,language,algo1257
menr1235,Menraq-Batek,,family,mani1290
ment1248,Mentawai-Nias-Sikule,,family,nucl1463
ment1249,Mentawai,mwv,language,ment1248
meny1245,Menya,mcr,language,kapa1251
meos1237,Meoswar,mvx,language,biak1249
meph1234,Mephaa,,family,subt1249
mera1242,Meramera,mxm,language,naka1266
merc1242,Middle-Modern English,,family,late1254
mere1242,Merei,lmb,language,tial1241
mere1246,Merey,meq,language,meri1245
meri1244,Meriam,ulk,language,east2503
meri1245,Meri,,family,mofu1249
merl1237,Merlav,mrm,language,torr1262
mero1237,Meroitic,xmr,language,
merr1239,Mer,mnu,language,mair1253
meru1245,Meru,mer,language,nort3214
merw1238,Merwari,wry,language,raja1256
mesa1245,Mesaka,iyo,language,tivo1239
mesc1238,Mescalero-Chiricahua Apache,apm,language,west2810
mese1244,Mese,mci,language,naba1257
mesk1242,Meskwaki,sac,language,foxx1245
mesm1239,Mesme,zim,language,sout3146
mesm1243,Mesmes,mys,language,inor1239
meso1252,Gilit Mesopotamian Arabic,acm,language,east2729
meso1253,Meso Melanesian linkage,,family,west2818
meso1254,Meso-Cordilleran,,family,nort3238
mesq1240,Mesqan,mvz,language,ttgr1237
mess1244,Messapic,cms,language,uncl1527
meta1238,Meta',mgo,language,widi1234
metl1238,Metlatónoc Mixtec,mxv,language,guer1245
mewa1249,Mewari,mtr,language,mewa1253
mewa1250,Mewati,wtm,language,mewa1254
mewa1252,Mewahang,,family,uppe1412
mewa1253,Mewari-Gade Lohar,,family,raja1256
mewa1254,Mewati-Gojri,,family,raja1256
meya1236,Meyah,mej,language,meax1236
meyi1234,Western Kho-Bwa,,family,khob1235
mezo1235,Mezontla Popoloca,pbe,language,east2855
mezq1235,Mezquital Otomi,ote,language,nort3201
mfin1238,Mfinu,zmf,language,kasa1251
mfum1238,Southern Mfumte,nfu,language,cent2313
mfum1239,Mfumteic,,family,nkam1238
miah1235,Cuixtla-Xitla Zapotec,zam,language,miah1237
miah1236,Miahuatecano,,family,core1259
miah1237,Miahuateco,,family,miah1236
miam1252,Miami,mia,language,east2765
mian1254,Miani,pla,language,kauk1240
mian1255,Mianic,,family,moun1253
mian1256,Mian,mpt,language,mian1255
miar1236,Miarrã,xmi,language,unat1236
mich1243,Michif,crg,language,plai1264
mich1245,Michoacán Nahuatl,ncl,language,west2825
mich1246,Michoacán Mazahua,mmc,language,maza1293
micr1243,Micronesian,,family,ocea1241
micr1244,Nuclear Micronesian,,family,micr1243
midd1317,Middle English,enm,language,merc1242
midd1318,Middle Low German,gml,language,midd1345
midd1319,Middle Franconian,,family,high1287
midd1321,Middle Dutch,dum,language,midd1347
midd1323,Middle Great Andamanese,,family,grea1241
midd1327,Middle Watut,mpl,language,watu1246
midd1343,Middle High German,gmh,language,midd1349
midd1344,Middle Chinese,ltc,language,midd1354
midd1345,Middle-Modern Low German,,family,alts1234
midd1347,Middle-Modern Dutch,,family,macr1270
midd1348,Middle Bomokandian,,family,oldb1234
midd1349,Middle-Modern High German,,family,high1286
midd1351,Middle Mongol,xng,language,mong1329
midd1352,Middle-Modern Persian,,family,sout3157
midd1354,Middle-Modern Sinitic,,family,clas1255
midd1357,Middle Clarence Bandjalang,bdy,language,inla1268
midd1367,Middle-Modern Aramaic,,family,impe1236
midg1235,Mid Grand Valley Dani,dnt,language,gran1246
midl1241,Midland Mixe,,family,lowl1269
midn1240,Mid Northern Burmish,,family,nort2720
mido1240,Midob,mei,language,west2781
mids1242,Mid-Southern Central Core Bandaic,,family,cent2022
mids1243,Mid-Southern Banda,bjo,language,mids1242
mids1246,Mid-Southern New Caledonian,,family,sout3313
mien1242,Mienic,,family,hmon1336
mien1243,Mien-Mun,,family,mien1242
miga1241,Migabac,mpp,language,moma1244
miga1249,Migaama,mmy,language,dang1276
miji1238,Mijikenda,,family,miji1240
miji1239,Miji,,family,sino1245
miji1240,Mijikenda-Pokomo-Comorian,,family,coas1317
miju1243,Kman,mxj,language,gema1234
mika1239,Mikasuki,mik,language,musk1252
mika1254,Mikarewan,,family,kire1239
mikm1235,Mi'kmaq,mic,language,east2700
mili1235,Mili,ymh,language,unun9959
milt1241,Miltu,mlj,language,soko1265
milu1241,Miluk,iml,language,coos1248
mily1238,Milyan,imy,language,lyci1242
mina1268,Minangkabau,min,language,mina1280
mina1269,Minaveha,mvn,language,taup1241
mina1272,Minahasan,,family,mala1545
mina1274,Minanibai-Foia Foia,mcv,language,west2867
mina1276,Mina (Cameroon),hna,language,bium1274
mina1279,Minaean,inm,language,sayh1236
mina1280,Minangkabauic,,family,keri1253
minb1244,Min Bei Chinese,mnp,language,inla1267
mind1253,Min Dong Chinese,cdo,language,coas1318
mind1255,Mindiri,mpn,language,astr1247
mind1258,Mindjim,,family,raic1241
mind1263,Minderico,drc,language,gali1263
ming1252,Mingrelian,xmf,language,zann1245
ming1254,Mingang Doso,mko,language,doso1240
mini1251,Minigir,vmg,language,mini1257
mini1253,Minidien,wii,language,nucl1708
mini1255,Minica-Murui,,family,nucl1659
mini1256,Minica Huitoto,hto,language,mini1255
mini1257,Minigir-Tolai,,family,patp1244
mink1237,Minkin,xxm,language,
minn1241,Min Nan Chinese,nan,language,coas1318
minn1248,Min,,family,sini1245
mino1236,Minoan,omn,language,uncl1493
mino1243,Minokok,mqq,language,sugu1244
minr1238,Minriq,mnq,language,menr1235
mint1239,Mintil,mzt,language,bate1268
minz1235,Min Zhong Chinese,czo,language,inla1267
minz1236,Minz Zhuang,zgm,language,deba1238
miqi1235,Miqie,yiq,language,lipo1244
mira1251,Mirandese,mwl,language,astu1244
mire1238,Mire,mvh,language,east2643
miri1266,Miriwung,mep,language,jarr1235
miri1270,Miriti,mmv,language,unun9987
mirn1241,Mirndi,,family,
mirn1243,Mirning,,family,sout3134
mish1241,Digarish,,family,sino1245
mish1244,Miship,mjs,language,kofy1243
misi1242,Mising-Padam-Miri-Minyong,mrg,language,east2361
misi1243,Misima-Paneati,mpx,language,kili1270
misk1235,Mískito,miq,language,misu1242
misk1243,Miskitoic Creole English,,family,west2854
miss1252,Missouri River Siouan,,family,core1249
miss1254,Mississippi Valley,,family,core1249
misu1242,Misumalpan,,family,
mith1235,Mithaka-Karuwali,,family,cent2016
mitl1235,Mitlatongo Mixtec,vmm,language,east2735
mitl1236,Mitla Zapotec,zaw,language,cent2146
mitt1253,Mittu,mwu,language,gber1234
mitu1240,Mituku,zmq,language,mitu1242
mitu1241,Mituku-Lega,,family,nyan1317
mitu1242,Mitukuic,,family,mitu1241
miuu1237,Miu,mpo,language,pasi1254
miwa1242,Miwa,vmi,language,forr1234
miwo1274,Miwok-Costanoan,,family,
miwo1275,Miwokan,,family,miwo1274
mixe1284,Mixe-Zoque,,family,
mixe1286,Mixe,,family,mixe1284
mixe1287,Mixed Language,,family,
mixi1241,Mixifore,mfg,language,nucl1445
mixt1422,Mixtecan,,family,amuz1253
mixt1423,Mixtec-Cuicatec,,family,mixt1422
mixt1425,Mixtepec Mixtec,mix,language,mixt1427
mixt1426,Mixtepec Zapotec,zpm,language,mixt1428
mixt1427,Mixtec,,family,mixt1423
mixt1428,Mixtepec-Quioquitani-Quieri Zapotec,,family,sout3003
miya1259,Miyako,mvi,language,ryuk1244
miya1266,Miya,mkf,language,warj1254
miya1267,Miyak-Bun-Biwat,,family,yuat1252
miyo1238,Miyobe,soy,language,uncl1526
mizo1244,Mizoic,,family,cent2005
mlab1235,Mlabri,mra,language,khmu1236
mlah1239,Mlahsô,lhs,language,turo1240
mlap1238,Mlap,kja,language,mlap1239
mlap1239,Mlap-Gresi-Kemtuik,,family,oute1261
mlom1238,Mlomp,mlo,language,karo1293
mmaa1238,Mmaala,mmu,language,mmal1234
mmal1234,Mmala-Elip-Gunu,,family,nucl1746
mmen1238,Mmen,bfm,language,mmen1239
mmen1239,Mmen-Bum,,family,cent2275
mnon1258,Mnong-Stieng-Chrau,,family,sout2690
mnon1259,Mnong,,family,mnon1258
moba1243,Moba-Bimoba,,family,gour1248
moba1244,Moba,mfq,language,moba1243
mobi1236,Mobilian,mod,language,choc1282
mobu1235,Mobumrin Aizi,ahm,language,aizi1248
mobw1234,Mobwa Karen,jkm,language,cent1999
moch1255,Mòcheno,mhn,language,glob1242
moch1256,Mochi,old,language,cent2286
moch1257,Mocho,mhc,language,kanj1262
moch1259,Mochica,omc,language,
moco1246,Mocoví,moc,language,qomm1235
moda1242,Mo'da,gbn,language,gber1234
moda1243,Modang-Segai,,family,kaya1335
moda1244,Modang,mxd,language,moda1243
mode1248,Modern Greek,ell,language,nucl1783
mode1251,Modern Javanese,,family,java1253
mode1252,Modern South Arabian,,family,west2786
mode1257,Modern Dutch,,family,midd1347
mode1258,Modern High German,,family,midd1349
mode1259,Modern Southwestern Iranian,,family,midd1352
mode1262,Modern Azeric,,family,azer1255
mode1264,Modern West Frisian,,family,fris1239
mode1265,Modern Goidelic,,family,goid1240
mode1266,Modern Koineic Greek,,family,koin1234
mode1268,Modern Marathi,,family,oldm1248
mode1270,Modern Sayhadic,,family,sayh1236
modo1249,Modole,mqo,language,kaor1242
moer1240,Moere,mvq,language,kumi1249
mofu1248,Mofu-Gudur,mif,language,mofu1250
mofu1249,Mofuic,,family,marg1267
mofu1250,Mofu,,family,mofu1249
mogh1245,Mogholi,mhj,language,mong1329
mogu1251,Mogum,mou,language,birg1240
moha1256,Mohave,mov,language,rive1260
moha1257,Mohawk-Oneida,,family,nort2947
moha1258,Mohawk,moh,language,moha1257
mohe1244,Mohegan-Montauk-Narragansett,mof,language,sout3237
moic1236,Moi (Congo),mow,language,boba1249
moii1235,Moi (Indonesia),mxn,language,sege1236
moik1239,Moikodi,mkp,language,dori1247
moin1241,Moingi,mwz,language,baso1234
moji1238,Moji,ymi,language,muji1235
moke1240,Mokerang,mft,language,moko1244
moke1241,Moken-Moklen,,family,mala1545
moke1242,Moken,mwt,language,moke1241
moki1238,Mokilese,mkj,language,pona1248
moki1244,Mokiba-Ngando,,family,liko1251
mokk1243,Mok,mqt,language,sout3232
mokl1243,Moklen,mkm,language,moke1241
moko1243,Mokole,mkl,language,edea1234
moko1244,Mokoreng-Loniu,,family,manu1262
mokp1239,Mokpwe,bri,language,kpwe1234
moks1248,Moksha,mdf,language,mord1256
moks1249,Moksela,vms,language,unat1236
mola1238,Molale,mbe,language,
molb1237,Molbog,pwm,language,molb1238
molb1238,Molbog-Palawan,,family,sout3165
mole1238,Molengue,bxc,language,uncl1530
mole1240,Molet-Asaroo,,family,nucl1777
moli1248,Molima,mox,language,bwai1241
molm1235,Molmo One,aun,language,cent2238
molo1257,Molo,zmo,language,akak1254
molo1262,Molof,msl,language,
molo1266,Moloko,mlw,language,toko1243
moma1242,Moma,myl,language,kula1284
moma1243,Momare,msz,language,moma1244
moma1244,Sopac,,family,huon1247
momb1254,Mombo Dogon,dmb,language,west2779
momb1255,Mombum-Koneraw,,family,
momb1256,Mombasa-Lamu-Inland Swahili,,family,swah1254
momi1242,Momina,mmb,language,soma1242
momj1237,Mom Jango,ver,language,vere1250
momo1242,Momo,,family,narr1282
momu1241,Momuna,mqf,language,soma1242
mond1265,Mondropolon,npn,language,west2849
mond1266,Monde,,family,tupi1275
mond1268,Nuclear Mondzish,,family,mond1269
mond1269,Mondzish,,family,lolo1265
mong1329,Mongolic,,family,mong1349
mong1330,Mongolia Buriat,bxm,language,buri1258
mong1331,Mongolian,mon,family,khal1273
mong1338,Mongo,lol,language,lomo1242
mong1342,Mongondow,mog,language,mong1346
mong1343,Ulmapo,,family,kera1258
mong1344,Mwakai,mgt,language,mwak1234
mong1346,Mongondowic,,family,goro1257
mong1349,Mongolic-Khitan,,family,
mong1351,Mongoic,,family,vieu1234
moni1237,Mangue,mom,language,mang1426
moni1258,Monic,,family,aust1305
moni1261,Moni,mnz,language,pani1259
monn1252,Mon,mnw,language,moni1258
mono1268,Monom,moo,language,bona1256
mono1269,Mono (Cameroon),mru,language,mund1324
mono1270,Mono (Democratic Republic of Congo),mnh,language,mids1242
mono1273,Mono-Alu,mte,language,mono1280
mono1275,Mono (USA),mnr,language,west2621
mono1280,Mono-Uruavan,,family,nort3225
mons1234,Monsang Naga,nmh,language,moyo1240
mont1268,Montagnais,moe,language,cree1271
mont1280,Montol,mtl,language,anga1311
monu1249,Bogia,,family,
monz1249,Monzombo,moj,language,monz1253
monz1253,Monzomboic,,family,rive1263
mooo1239,Moo,gwg,language,bamb1263
moos1236,Moose Cree,crm,language,cree1272
mopa1242,Mopan-Itza,,family,yuca1252
mopa1243,Mopán Maya,mop,language,mopa1242
mora1239,Moraid,msg,language,sout1499
mora1273,Morawa,mze,language,mail1249
morb1239,Mor (Bomberai Peninsula),moq,language,
mord1256,Mordvin,,family,ural1272
more1255,Yam,,family,
more1256,Morehead-Maro,,family,more1255
more1258,Moresada,msx,language,anam1250
more1259,Morelos Nahuatl,nhm,language,cent2258
more1262,Morerebi,xmo,language,tupi1286
more1263,Moreic-Waric,,family,chap1271
more1264,Moreic-Tora,,family,more1263
mori1268,Mori Bawah,xmz,language,east2490
mori1269,Mori Atas,mzq,language,inte1258
mori1271,Morigi,mdb,language,tura1266
mori1278,Morisyen,mfe,language,isle1246
morm1235,Mor (Mor Islands),mhz,language,sout3229
moro1281,Morom,bdo,language,bayo1261
moro1282,Baka-Beli,,family,sara1341
moro1284,Morokodo,mgc,language,gber1234
moro1285,Moro,mor,language,west2503
moro1286,Morouas,mrp,language,sout3194
moro1287,Moronene,mqn,language,east2489
moro1289,Marori,mok,language,
moro1292,Moroccan Arabic,ary,language,moro1295
moro1293,Morokodo-Beli,,family,moro1282
moro1295,Moroccan-Andalusian Arabic,,family,nort3191
moro1296,Morom-Jaya-Naba,,family,bagi1248
mort1237,Mortlockese,mrl,language,mort1238
mort1238,Mortlockese-Trukese,,family,east2764
moru1252,Moru-Madi,,family,cent2225
moru1253,Moru,mgd,language,moru1252
mose1249,Mosetén-Chimané,cas,language,
mosi1247,Akie,mwy,language,okie1247
mosi1248,Mosimo,mqv,language,wama1249
mosk1236,Moskona,mtj,language,meax1236
moss1236,Mossi,mos,language,moss1238
moss1237,Mossi-Farefare,,family,nort3234
moss1238,Mossic,,family,moss1237
mota1237,Mota,mtt,language,torr1262
mote1237,Motemboic,,family,ngir1251
motl1237,Mwotlap,mlv,language,torr1262
motu1246,Motu,meu,language,west2850
motu1248,Motu-based pidgin,,family,pidg1258
mouk1239,Mouk-Aria,mwh,language,bibl1237
moun1250,Mountain Upper Markham,,family,uppe1423
moun1252,Mountain Koiali,kpx,language,biag1235
moun1253,Mountain Ok,,family,okkk1242
moun1254,Mountain Oti North Guang,,family,otin1234
mouw1234,Mouwase,jmw,language,tura1264
movi1243,Movima,mzp,language,
moxo1234,Mojeño,,family,moxo1235
moxo1235,Mojeno-Paunaca,,family,boli1260
moya1235,Moyadan Itneg,ity,language,masa1325
moye1234,Moyen Kasai-Ngounie,,family,kasa1251
moyo1238,Moyon,nmo,language,moyo1240
moyo1240,Moyon-Monsang Naga,,family,oldk1252
moza1249,Mozarabic,mxi,language,unsh1234
moza1250,Northern Saharan Oasis Berber,,family,zena1250
moza1251,Mozambican Ngoni,xnq,language,ngon1269
mpad1242,Mpade,mpi,language,koto1269
mpie1238,Mpiemo,mcx,language,mpie1239
mpie1239,Mpiemo-Ukhwejo,,family,mpoi1234
mpii1239,Mpi,mpz,language,bika1252
mpin1234,Mpinda,pnd,language,mbun1247
mpoi1234,Mpoic,,family,maka1323
mpon1254,Mpongmpong,mgg,language,mpoi1234
mpot1240,Mpoto,mpa,language,mate1261
mpot1241,Mpotovoro,mvt,language,boto1250
mpuo1241,Mbuun,zmp,language,klce1234
mpur1239,Mpur,akc,language,
mroc1235,Mro Chin,cmr,language,khom1240
mrui1235,Mruic,,family,sino1245
mruu1242,Mru,mro,language,mrui1235
mser1242,Mser,kqx,language,koto1263
mtir1235,Mt. Iriga Agta,agz,language,inag1234
mtir1236,Mt. Iraya Agta,atl,language,inag1234
mual1241,Mualang,mtd,language,iban1263
muba1238,Mubami,tsx,language,west2867
mubi1246,Mubi,mub,language,mubi1247
mubi1247,Mubic,,family,east2709
muda1235,Muda,ymd,language,akha1246
mudb1240,Mudburra,mwd,language,guri1250
mudh1235,Mudhili Gadaba,gau,language,olla1234
mudu1239,Muduga,udg,language,mudu1245
mudu1241,Mudu Koraga,vmd,language,kora1289
mudu1242,Muduapa,wiv,language,bali1280
mudu1245,Muduga-Palu,,family,irul1245
mufi1238,Mufian,aoj,language,mufi1239
mufi1239,Mufian-Bukiyip-Abu,,family,arap1279
mugo1238,Mugom,muk,language,sout3216
muin1242,Muinane,bmr,language,bora1262
muji1235,Muji,,family,high1272
mukh1238,Mukha-Dora,mmk,language,telu1265
muku1242,Mukulu,moz,language,east2633
mula1252,Mulam-Kam,,family,kams1241
mula1253,Mulam,mlm,language,mula1252
mula1254,Mulaha,mfw,language,kwal1257
mull1237,Mullukmulluk,mpb,language,nort1547
mull1244,Mullu Kurumba,kpb,language,mala1541
mull1247,Muller-Schwaner,,family,puna1279
mulu1243,Muluridyi,vmu,language,yala1261
mume1239,Mumeng,,family,buan1245
mumm1238,Mum,kqa,language,sika1264
mumu1249,Mumuye-Yandang,,family,samb1322
mumu1250,Mumuyic,,family,mumu1249
muna1246,Muna-Buton,,family,sout2928
muna1247,Muna,mnb,language,west2847
munc1235,Mün Chin,mwq,language,daai1235
mund1320,Mundari,unr,language,homu1234
mund1324,Mundangic,,family,tupu1245
mund1325,Mundang,mua,language,mund1324
mund1326,Mündü,muh,language,east2391
mund1327,Mundani,mnf,language,mund1338
mund1328,Mundabli-Mufu,boe,language,jiii1234
mund1329,Mundurukuic,,family,tupi1275
mund1330,Mundurukú,myu,language,mund1329
mund1334,Mundat,mmf,language,mund1337
mund1335,Mundaic,,family,aust1305
mund1336,Mundaric,,family,kher1245
mund1337,Mundat-Karfa,,family,roni1235
mund1338,Mundani-Njen,,family,momo1242
mung1266,Mungaka,mhk,language,mbam1253
mung1269,Munggui,mth,language,cent2308
mung1272,Mungkip,mpv,language,boan1245
muni1256,Munan,,family,nucl1573
muni1257,Munit,mtc,language,koko1271
muni1258,Muniche,myr,language,
muni1259,Munic,,family,muni1256
munj1244,Munji,mnj,language,yidg1239
